codigo_nacional,codigo_regional,region,prefijo,tipo,clasificacion,renombrado,base_regional,fuente_correspondencia,score_jaccard,nota,iar_reg,iar_nac,oar_reg,oar_nac
DEMRESELCWHT_TAN_HIG_RUR,AN_DEMRESELCWHT_TAN_HIG_RUR,AN,AN,technology,mapeo_directo,False,DEMRESELCWHT_TAN_HIG_RUR,identidad,,,AN_ELC003,ELC002,AN_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_HIG_RUR,CA_DEMRESELCWHT_TAN_HIG_RUR,CA,CA,technology,mapeo_directo,False,DEMRESELCWHT_TAN_HIG_RUR,identidad,,,CA_ELC003,ELC002,CA_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_HIG_RUR,NE_DEMRESELCWHT_TAN_HIG_RUR,NE,NE,technology,mapeo_directo,False,DEMRESELCWHT_TAN_HIG_RUR,identidad,,,NE_ELC003,ELC002,NE_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_HIG_RUR,OR_DEMRESELCWHT_TAN_HIG_RUR,OR,OR,technology,mapeo_directo,False,DEMRESELCWHT_TAN_HIG_RUR,identidad,,,OR_ELC003,ELC002,OR_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_HIG_RUR,SO_DEMRESELCWHT_TAN_HIG_RUR,SO,SO,technology,mapeo_directo,False,DEMRESELCWHT_TAN_HIG_RUR,identidad,,,SO_ELC003,ELC002,SO_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_HIG_URB,AN_DEMRESELCWHT_TAN_HIG_URB,AN,AN,technology,mapeo_directo,False,DEMRESELCWHT_TAN_HIG_URB,identidad,,,AN_ELC003,ELC002,AN_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_HIG_URB,CA_DEMRESELCWHT_TAN_HIG_URB,CA,CA,technology,mapeo_directo,False,DEMRESELCWHT_TAN_HIG_URB,identidad,,,CA_ELC003,ELC002,CA_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_HIG_URB,NE_DEMRESELCWHT_TAN_HIG_URB,NE,NE,technology,mapeo_directo,False,DEMRESELCWHT_TAN_HIG_URB,identidad,,,NE_ELC003,ELC002,NE_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_HIG_URB,OR_DEMRESELCWHT_TAN_HIG_URB,OR,OR,technology,mapeo_directo,False,DEMRESELCWHT_TAN_HIG_URB,identidad,,,OR_ELC003,ELC002,OR_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_HIG_URB,SO_DEMRESELCWHT_TAN_HIG_URB,SO,SO,technology,mapeo_directo,False,DEMRESELCWHT_TAN_HIG_URB,identidad,,,SO_ELC003,ELC002,SO_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_LOW_RUR,AN_DEMRESELCWHT_TAN_LOW_RUR,AN,AN,technology,mapeo_directo,False,DEMRESELCWHT_TAN_LOW_RUR,identidad,,,AN_ELC003,ELC002,AN_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_LOW_RUR,CA_DEMRESELCWHT_TAN_LOW_RUR,CA,CA,technology,mapeo_directo,False,DEMRESELCWHT_TAN_LOW_RUR,identidad,,,CA_ELC003,ELC002,CA_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_LOW_RUR,NE_DEMRESELCWHT_TAN_LOW_RUR,NE,NE,technology,mapeo_directo,False,DEMRESELCWHT_TAN_LOW_RUR,identidad,,,NE_ELC003,ELC002,NE_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_LOW_RUR,OR_DEMRESELCWHT_TAN_LOW_RUR,OR,OR,technology,mapeo_directo,False,DEMRESELCWHT_TAN_LOW_RUR,identidad,,,OR_ELC003,ELC002,OR_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_LOW_RUR,SO_DEMRESELCWHT_TAN_LOW_RUR,SO,SO,technology,mapeo_directo,False,DEMRESELCWHT_TAN_LOW_RUR,identidad,,,SO_ELC003,ELC002,SO_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_LOW_URB,AN_DEMRESELCWHT_TAN_LOW_URB,AN,AN,technology,mapeo_directo,False,DEMRESELCWHT_TAN_LOW_URB,identidad,,,AN_ELC003,ELC002,AN_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_LOW_URB,CA_DEMRESELCWHT_TAN_LOW_URB,CA,CA,technology,mapeo_directo,False,DEMRESELCWHT_TAN_LOW_URB,identidad,,,CA_ELC003,ELC002,CA_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_LOW_URB,NE_DEMRESELCWHT_TAN_LOW_URB,NE,NE,technology,mapeo_directo,False,DEMRESELCWHT_TAN_LOW_URB,identidad,,,NE_ELC003,ELC002,NE_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_LOW_URB,OR_DEMRESELCWHT_TAN_LOW_URB,OR,OR,technology,mapeo_directo,False,DEMRESELCWHT_TAN_LOW_URB,identidad,,,OR_ELC003,ELC002,OR_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_LOW_URB,SO_DEMRESELCWHT_TAN_LOW_URB,SO,SO,technology,mapeo_directo,False,DEMRESELCWHT_TAN_LOW_URB,identidad,,,SO_ELC003,ELC002,SO_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_MID_RUR,AN_DEMRESELCWHT_TAN_MID_RUR,AN,AN,technology,mapeo_directo,False,DEMRESELCWHT_TAN_MID_RUR,identidad,,,AN_ELC003,ELC002,AN_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_MID_RUR,CA_DEMRESELCWHT_TAN_MID_RUR,CA,CA,technology,mapeo_directo,False,DEMRESELCWHT_TAN_MID_RUR,identidad,,,CA_ELC003,ELC002,CA_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_MID_RUR,NE_DEMRESELCWHT_TAN_MID_RUR,NE,NE,technology,mapeo_directo,False,DEMRESELCWHT_TAN_MID_RUR,identidad,,,NE_ELC003,ELC002,NE_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_MID_RUR,OR_DEMRESELCWHT_TAN_MID_RUR,OR,OR,technology,mapeo_directo,False,DEMRESELCWHT_TAN_MID_RUR,identidad,,,OR_ELC003,ELC002,OR_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_MID_RUR,SO_DEMRESELCWHT_TAN_MID_RUR,SO,SO,technology,mapeo_directo,False,DEMRESELCWHT_TAN_MID_RUR,identidad,,,SO_ELC003,ELC002,SO_RESWHT_RUR,RESWHT_RUR
DEMRESELCWHT_TAN_MID_URB,AN_DEMRESELCWHT_TAN_MID_URB,AN,AN,technology,mapeo_directo,False,DEMRESELCWHT_TAN_MID_URB,identidad,,,AN_ELC003,ELC002,AN_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_MID_URB,CA_DEMRESELCWHT_TAN_MID_URB,CA,CA,technology,mapeo_directo,False,DEMRESELCWHT_TAN_MID_URB,identidad,,,CA_ELC003,ELC002,CA_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_MID_URB,NE_DEMRESELCWHT_TAN_MID_URB,NE,NE,technology,mapeo_directo,False,DEMRESELCWHT_TAN_MID_URB,identidad,,,NE_ELC003,ELC002,NE_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_MID_URB,OR_DEMRESELCWHT_TAN_MID_URB,OR,OR,technology,mapeo_directo,False,DEMRESELCWHT_TAN_MID_URB,identidad,,,OR_ELC003,ELC002,OR_RESWHT_URB,RESWHT_URB
DEMRESELCWHT_TAN_MID_URB,SO_DEMRESELCWHT_TAN_MID_URB,SO,SO,technology,mapeo_directo,False,DEMRESELCWHT_TAN_MID_URB,identidad,,,SO_ELC003,ELC002,SO_RESWHT_URB,RESWHT_URB
DEMRESELCWSH_HIG_RUR,AN_DEMRESELCWSH_HIG_RUR,AN,AN,technology,mapeo_directo,False,DEMRESELCWSH_HIG_RUR,identidad,,,AN_ELC003,ELC002,AN_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_HIG_RUR,CA_DEMRESELCWSH_HIG_RUR,CA,CA,technology,mapeo_directo,False,DEMRESELCWSH_HIG_RUR,identidad,,,CA_ELC003,ELC002,CA_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_HIG_RUR,NE_DEMRESELCWSH_HIG_RUR,NE,NE,technology,mapeo_directo,False,DEMRESELCWSH_HIG_RUR,identidad,,,NE_ELC003,ELC002,NE_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_HIG_RUR,OR_DEMRESELCWSH_HIG_RUR,OR,OR,technology,mapeo_directo,False,DEMRESELCWSH_HIG_RUR,identidad,,,OR_ELC003,ELC002,OR_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_HIG_RUR,SO_DEMRESELCWSH_HIG_RUR,SO,SO,technology,mapeo_directo,False,DEMRESELCWSH_HIG_RUR,identidad,,,SO_ELC003,ELC002,SO_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_HIG_URB,AN_DEMRESELCWSH_HIG_URB,AN,AN,technology,mapeo_directo,False,DEMRESELCWSH_HIG_URB,identidad,,,AN_ELC003,ELC002,AN_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_HIG_URB,CA_DEMRESELCWSH_HIG_URB,CA,CA,technology,mapeo_directo,False,DEMRESELCWSH_HIG_URB,identidad,,,CA_ELC003,ELC002,CA_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_HIG_URB,NE_DEMRESELCWSH_HIG_URB,NE,NE,technology,mapeo_directo,False,DEMRESELCWSH_HIG_URB,identidad,,,NE_ELC003,ELC002,NE_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_HIG_URB,OR_DEMRESELCWSH_HIG_URB,OR,OR,technology,mapeo_directo,False,DEMRESELCWSH_HIG_URB,identidad,,,OR_ELC003,ELC002,OR_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_HIG_URB,SO_DEMRESELCWSH_HIG_URB,SO,SO,technology,mapeo_directo,False,DEMRESELCWSH_HIG_URB,identidad,,,SO_ELC003,ELC002,SO_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_LOW_RUR,AN_DEMRESELCWSH_LOW_RUR,AN,AN,technology,mapeo_directo,False,DEMRESELCWSH_LOW_RUR,identidad,,,AN_ELC003,ELC002,AN_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_LOW_RUR,CA_DEMRESELCWSH_LOW_RUR,CA,CA,technology,mapeo_directo,False,DEMRESELCWSH_LOW_RUR,identidad,,,CA_ELC003,ELC002,CA_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_LOW_RUR,NE_DEMRESELCWSH_LOW_RUR,NE,NE,technology,mapeo_directo,False,DEMRESELCWSH_LOW_RUR,identidad,,,NE_ELC003,ELC002,NE_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_LOW_RUR,OR_DEMRESELCWSH_LOW_RUR,OR,OR,technology,mapeo_directo,False,DEMRESELCWSH_LOW_RUR,identidad,,,OR_ELC003,ELC002,OR_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_LOW_RUR,SO_DEMRESELCWSH_LOW_RUR,SO,SO,technology,mapeo_directo,False,DEMRESELCWSH_LOW_RUR,identidad,,,SO_ELC003,ELC002,SO_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_LOW_URB,AN_DEMRESELCWSH_LOW_URB,AN,AN,technology,mapeo_directo,False,DEMRESELCWSH_LOW_URB,identidad,,,AN_ELC003,ELC002,AN_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_LOW_URB,CA_DEMRESELCWSH_LOW_URB,CA,CA,technology,mapeo_directo,False,DEMRESELCWSH_LOW_URB,identidad,,,CA_ELC003,ELC002,CA_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_LOW_URB,NE_DEMRESELCWSH_LOW_URB,NE,NE,technology,mapeo_directo,False,DEMRESELCWSH_LOW_URB,identidad,,,NE_ELC003,ELC002,NE_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_LOW_URB,OR_DEMRESELCWSH_LOW_URB,OR,OR,technology,mapeo_directo,False,DEMRESELCWSH_LOW_URB,identidad,,,OR_ELC003,ELC002,OR_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_LOW_URB,SO_DEMRESELCWSH_LOW_URB,SO,SO,technology,mapeo_directo,False,DEMRESELCWSH_LOW_URB,identidad,,,SO_ELC003,ELC002,SO_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_MID_RUR,AN_DEMRESELCWSH_MID_RUR,AN,AN,technology,mapeo_directo,False,DEMRESELCWSH_MID_RUR,identidad,,,AN_ELC003,ELC002,AN_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_MID_RUR,CA_DEMRESELCWSH_MID_RUR,CA,CA,technology,mapeo_directo,False,DEMRESELCWSH_MID_RUR,identidad,,,CA_ELC003,ELC002,CA_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_MID_RUR,NE_DEMRESELCWSH_MID_RUR,NE,NE,technology,mapeo_directo,False,DEMRESELCWSH_MID_RUR,identidad,,,NE_ELC003,ELC002,NE_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_MID_RUR,OR_DEMRESELCWSH_MID_RUR,OR,OR,technology,mapeo_directo,False,DEMRESELCWSH_MID_RUR,identidad,,,OR_ELC003,ELC002,OR_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_MID_RUR,SO_DEMRESELCWSH_MID_RUR,SO,SO,technology,mapeo_directo,False,DEMRESELCWSH_MID_RUR,identidad,,,SO_ELC003,ELC002,SO_RESWSH_RUR,RESWSH_RUR
DEMRESELCWSH_MID_URB,AN_DEMRESELCWSH_MID_URB,AN,AN,technology,mapeo_directo,False,DEMRESELCWSH_MID_URB,identidad,,,AN_ELC003,ELC002,AN_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_MID_URB,CA_DEMRESELCWSH_MID_URB,CA,CA,technology,mapeo_directo,False,DEMRESELCWSH_MID_URB,identidad,,,CA_ELC003,ELC002,CA_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_MID_URB,NE_DEMRESELCWSH_MID_URB,NE,NE,technology,mapeo_directo,False,DEMRESELCWSH_MID_URB,identidad,,,NE_ELC003,ELC002,NE_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_MID_URB,OR_DEMRESELCWSH_MID_URB,OR,OR,technology,mapeo_directo,False,DEMRESELCWSH_MID_URB,identidad,,,OR_ELC003,ELC002,OR_RESWSH_URB,RESWSH_URB
DEMRESELCWSH_MID_URB,SO_DEMRESELCWSH_MID_URB,SO,SO,technology,mapeo_directo,False,DEMRESELCWSH_MID_URB,identidad,,,SO_ELC003,ELC002,SO_RESWSH_URB,RESWSH_URB
DEMRESLPGCKN_HIG_RUR,AN_DEMRESLPGCKN_HIG_RUR,AN,AN,technology,mapeo_directo,False,DEMRESLPGCKN_HIG_RUR,identidad,,,AN_LPG002,LPG002,AN_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_HIG_RUR,CA_DEMRESLPGCKN_HIG_RUR,CA,CA,technology,mapeo_directo,False,DEMRESLPGCKN_HIG_RUR,identidad,,,CA_LPG002,LPG002,CA_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_HIG_RUR,NE_DEMRESLPGCKN_HIG_RUR,NE,NE,technology,mapeo_directo,False,DEMRESLPGCKN_HIG_RUR,identidad,,,NE_LPG002,LPG002,NE_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_HIG_RUR,OR_DEMRESLPGCKN_HIG_RUR,OR,OR,technology,mapeo_directo,False,DEMRESLPGCKN_HIG_RUR,identidad,,,OR_LPG002,LPG002,OR_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_HIG_RUR,SO_DEMRESLPGCKN_HIG_RUR,SO,SO,technology,mapeo_directo,False,DEMRESLPGCKN_HIG_RUR,identidad,,,SO_LPG002,LPG002,SO_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_HIG_URB,AN_DEMRESLPGCKN_HIG_URB,AN,AN,technology,mapeo_directo,False,DEMRESLPGCKN_HIG_URB,identidad,,,AN_LPG002,LPG002,AN_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_HIG_URB,CA_DEMRESLPGCKN_HIG_URB,CA,CA,technology,mapeo_directo,False,DEMRESLPGCKN_HIG_URB,identidad,,,CA_LPG002,LPG002,CA_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_HIG_URB,NE_DEMRESLPGCKN_HIG_URB,NE,NE,technology,mapeo_directo,False,DEMRESLPGCKN_HIG_URB,identidad,,,NE_LPG002,LPG002,NE_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_HIG_URB,OR_DEMRESLPGCKN_HIG_URB,OR,OR,technology,mapeo_directo,False,DEMRESLPGCKN_HIG_URB,identidad,,,OR_LPG002,LPG002,OR_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_HIG_URB,SO_DEMRESLPGCKN_HIG_URB,SO,SO,technology,mapeo_directo,False,DEMRESLPGCKN_HIG_URB,identidad,,,SO_LPG002,LPG002,SO_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_LOW_RUR,AN_DEMRESLPGCKN_LOW_RUR,AN,AN,technology,mapeo_directo,False,DEMRESLPGCKN_LOW_RUR,identidad,,,AN_LPG002,LPG002,AN_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_LOW_RUR,CA_DEMRESLPGCKN_LOW_RUR,CA,CA,technology,mapeo_directo,False,DEMRESLPGCKN_LOW_RUR,identidad,,,CA_LPG002,LPG002,CA_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_LOW_RUR,NE_DEMRESLPGCKN_LOW_RUR,NE,NE,technology,mapeo_directo,False,DEMRESLPGCKN_LOW_RUR,identidad,,,NE_LPG002,LPG002,NE_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_LOW_RUR,OR_DEMRESLPGCKN_LOW_RUR,OR,OR,technology,mapeo_directo,False,DEMRESLPGCKN_LOW_RUR,identidad,,,OR_LPG002,LPG002,OR_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_LOW_RUR,SO_DEMRESLPGCKN_LOW_RUR,SO,SO,technology,mapeo_directo,False,DEMRESLPGCKN_LOW_RUR,identidad,,,SO_LPG002,LPG002,SO_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_LOW_URB,AN_DEMRESLPGCKN_LOW_URB,AN,AN,technology,mapeo_directo,False,DEMRESLPGCKN_LOW_URB,identidad,,,AN_LPG002,LPG002,AN_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_LOW_URB,CA_DEMRESLPGCKN_LOW_URB,CA,CA,technology,mapeo_directo,False,DEMRESLPGCKN_LOW_URB,identidad,,,CA_LPG002,LPG002,CA_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_LOW_URB,NE_DEMRESLPGCKN_LOW_URB,NE,NE,technology,mapeo_directo,False,DEMRESLPGCKN_LOW_URB,identidad,,,NE_LPG002,LPG002,NE_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_LOW_URB,OR_DEMRESLPGCKN_LOW_URB,OR,OR,technology,mapeo_directo,False,DEMRESLPGCKN_LOW_URB,identidad,,,OR_LPG002,LPG002,OR_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_LOW_URB,SO_DEMRESLPGCKN_LOW_URB,SO,SO,technology,mapeo_directo,False,DEMRESLPGCKN_LOW_URB,identidad,,,SO_LPG002,LPG002,SO_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_MID_RUR,AN_DEMRESLPGCKN_MID_RUR,AN,AN,technology,mapeo_directo,False,DEMRESLPGCKN_MID_RUR,identidad,,,AN_LPG002,LPG002,AN_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_MID_RUR,CA_DEMRESLPGCKN_MID_RUR,CA,CA,technology,mapeo_directo,False,DEMRESLPGCKN_MID_RUR,identidad,,,CA_LPG002,LPG002,CA_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_MID_RUR,NE_DEMRESLPGCKN_MID_RUR,NE,NE,technology,mapeo_directo,False,DEMRESLPGCKN_MID_RUR,identidad,,,NE_LPG002,LPG002,NE_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_MID_RUR,OR_DEMRESLPGCKN_MID_RUR,OR,OR,technology,mapeo_directo,False,DEMRESLPGCKN_MID_RUR,identidad,,,OR_LPG002,LPG002,OR_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_MID_RUR,SO_DEMRESLPGCKN_MID_RUR,SO,SO,technology,mapeo_directo,False,DEMRESLPGCKN_MID_RUR,identidad,,,SO_LPG002,LPG002,SO_RESDHT_RUR,RESDHT_RUR
DEMRESLPGCKN_MID_URB,AN_DEMRESLPGCKN_MID_URB,AN,AN,technology,mapeo_directo,False,DEMRESLPGCKN_MID_URB,identidad,,,AN_LPG002,LPG002,AN_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_MID_URB,CA_DEMRESLPGCKN_MID_URB,CA,CA,technology,mapeo_directo,False,DEMRESLPGCKN_MID_URB,identidad,,,CA_LPG002,LPG002,CA_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_MID_URB,NE_DEMRESLPGCKN_MID_URB,NE,NE,technology,mapeo_directo,False,DEMRESLPGCKN_MID_URB,identidad,,,NE_LPG002,LPG002,NE_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_MID_URB,OR_DEMRESLPGCKN_MID_URB,OR,OR,technology,mapeo_directo,False,DEMRESLPGCKN_MID_URB,identidad,,,OR_LPG002,LPG002,OR_RESDHT_URB,RESDHT_URB
DEMRESLPGCKN_MID_URB,SO_DEMRESLPGCKN_MID_URB,SO,SO,technology,mapeo_directo,False,DEMRESLPGCKN_MID_URB,identidad,,,SO_LPG002,LPG002,SO_RESDHT_URB,RESDHT_URB
DEMRESNGSCKN_HIG_RUR,AN_DEMRESNGSCKN_HIG_RUR,AN,AN,technology,mapeo_directo,False,DEMRESNGSCKN_HIG_RUR,identidad,,,AN_NGS002,NGS002,AN_RESDHT_RUR,RESDHT_RUR
DEMRESNGSCKN_HIG_RUR,CA_DEMRESNGSCKN_HIG_RUR,CA,CA,technology,mapeo_directo,False,DEMRESNGSCKN_HIG_RUR,identidad,,,CA_NGS002,NGS002,CA_RESDHT_RUR,RESDHT_RUR
DEMRESNGSCKN_HIG_RUR,NE_DEMRESNGSCKN_HIG_RUR,NE,NE,technology,mapeo_directo,False,DEMRESNGSCKN_HIG_RUR,identidad,,,NE_NGS002,NGS002,NE_RESDHT_RUR,RESDHT_RUR
DEMRESNGSCKN_HIG_RUR,OR_DEMRESNGSCKN_HIG_RUR,OR,OR,technology,mapeo_directo,False,DEMRESNGSCKN_HIG_RUR,identidad,,,OR_NGS002,NGS002,OR_RESDHT_RUR,RESDHT_RUR
DEMRESNGSCKN_HIG_RUR,SO_DEMRESNGSCKN_HIG_RUR,SO,SO,technology,mapeo_directo,False,DEMRESNGSCKN_HIG_RUR,identidad,,,SO_NGS002,NGS002,SO_RESDHT_RUR,RESDHT_RUR
DEMRESNGSCKN_HIG_URB,AN_DEMRESNGSCKN_HIG_URB,AN,AN,technology,mapeo_directo,False,DEMRESNGSCKN_HIG_URB,identidad,,,AN_NGS002,NGS002,AN_RESDHT_URB,RESDHT_URB
DEMRESNGSCKN_HIG_URB,CA_DEMRESNGSCKN_HIG_URB,CA,CA,technology,mapeo_directo,False,DEMRESNGSCKN_HIG_URB,identidad,,,CA_NGS002,NGS002,CA_RESDHT_URB,RESDHT_URB
DEMRESNGSCKN_HIG_URB,NE_DEMRESNGSCKN_HIG_URB,NE,NE,technology,mapeo_directo,False,DEMRESNGSCKN_HIG_URB,identidad,,,NE_NGS002,NGS002,NE_RESDHT_URB,RESDHT_URB
DEMRESNGSCKN_HIG_URB,OR_DEMRESNGSCKN_HIG_URB,OR,OR,technology,mapeo_directo,False,DEMRESNGSCKN_HIG_URB,identidad,,,OR_NGS002,NGS002,OR_RESDHT_URB,RESDHT_URB
DEMRESNGSCKN_HIG_URB,SO_DEMRESNGSCKN_HIG_URB,SO,SO,technology,mapeo_directo,False,DEMRESNGSCKN_HIG_URB,identidad,,,SO_NGS002,NGS002,SO_RESDHT_URB,RESDHT_URB
DEMRESNGSCKN_LOW_RUR,AN_DEMRESNGSCKN_LOW_RUR,AN,AN,technology,mapeo_directo,False,DEMRESNGSCKN_LOW_RUR,identidad,,,AN_NGS002,NGS002,AN_RESDHT_RUR,RESDHT_RUR
DEMRESNGSCKN_LOW_RUR,CA_DEMRESNGSCKN_LOW_RUR,CA,CA,technology,mapeo_directo,False,DEMRESNGSCKN_LOW_RUR,identidad,,,CA_NGS002,NGS002,CA_RESDHT_RUR,RESDHT_RUR
DEMRESNGSCKN_LOW_RUR,NE_DEMRESNGSCKN_LOW_RUR,NE,NE,technology,mapeo_directo,False,DEMRESNGSCKN_LOW_RUR,identidad,,,NE_NGS002,NGS002,NE_RESDHT_RUR,RESDHT_RUR
DEMRESNGSCKN_LOW_RUR,OR_DEMRESNGSCKN_LOW_RUR,OR,OR,technology,mapeo_directo,False,DEMRESNGSCKN_LOW_RUR,identidad,,,OR_NGS002,NGS002,OR_RESDHT_RUR,RESDHT_RUR
DEMRESNGSCKN_LOW_RUR,SO_DEMRESNGSCKN_LOW_RUR,SO,SO,technology,mapeo_directo,False,DEMRESNGSCKN_LOW_RUR,identidad,,,SO_NGS002,NGS002,SO_RESDHT_RUR,RESDHT_RUR
DEMRESNGSCKN_LOW_URB,AN_DEMRESNGSCKN_LOW_URB,AN,AN,technology,mapeo_directo,False,DEMRESNGSCKN_LOW_URB,identidad,,,AN_NGS002,NGS002,AN_RESDHT_URB,RESDHT_URB
DEMRESNGSCKN_LOW_URB,CA_DEMRESNGSCKN_LOW_URB,CA,CA,technology,mapeo_directo,False,DEMRESNGSCKN_LOW_URB,identidad,,,CA_NGS002,NGS002,CA_RESDHT_URB,RESDHT_URB
DEMRESNGSCKN_LOW_URB,NE_DEMRESNGSCKN_LOW_URB,NE,NE,technology,mapeo_directo,False,DEMRESNGSCKN_LOW_URB,identidad,,,NE_NGS002,NGS002,NE_RESDHT_URB,RESDHT_URB
DEMRESNGSCKN_LOW_URB,OR_DEMRESNGSCKN_LOW_URB,OR,OR,technology,mapeo_directo,False,DEMRESNGSCKN_LOW_URB,identidad,,,OR_NGS002,NGS002,OR_RESDHT_URB,RESDHT_URB
DEMRESNGSCKN_LOW_URB,SO_DEMRESNGSCKN_LOW_URB,SO,SO,technology,mapeo_directo,False,DEMRESNGSCKN_LOW_URB,identidad,,,SO_NGS002,NGS002,SO_RESDHT_URB,RESDHT_URB
DEMRESNGSCKN_MID_RUR,AN_DEMRESNGSCKN_MID_RUR,AN,AN,technology,mapeo_directo,False,DEMRESNGSCKN_MID_RUR,identidad,,,AN_NGS002,NGS002,AN_RESDHT_RUR,RESDHT_RUR
DEMRESNGSCKN_MID_RUR,CA_DEMRESNGSCKN_MID_RUR,CA,CA,technology,mapeo_directo,False,DEMRESNGSCKN_MID_RUR,identidad,,,CA_NGS002,NGS002,CA_RESDHT_RUR,RESDHT_RUR
DEMRESNGSCKN_MID_RUR,NE_DEMRESNGSCKN_MID_RUR,NE,NE,technology,mapeo_directo,False,DEMRESNGSCKN_MID_RUR,identidad,,,NE_NGS002,NGS002,NE_RESDHT_RUR,RESDHT_RUR
